2767,hsa-miR-190a-5p
5978,hsa-miR-3141
3385,hsa-miR-590-5p
60750,hsa-miR-326
5790,hsa-miR-1226-5p
36462,hsa-miR-198
60750,hsa-miR-1299
216239,hsa-miR-548a-3p
5743,hsa-miR-17-5p
444732,hsa-miR-29b-3p
5757,hsa-miR-9-5p
448537,hsa-miR-181d-5p
36314,hsa-miR-2277-3p
126941,hsa-miR-34c-5p
3385,hsa-miR-4689
3385,hsa-miR-103a-2-5p
702,mmu-miR-465b-5p
5978,hsa-miR-494-3p
5743,hsa-miR-15a-5p
43815,hsa-miR-502-5p
5310940,hsa-miR-1915-3p
91820602,hsa-miR-337-3p
5865,hsa-miR-193a-3p
31703,hsa-miR-4285
1983,hsa-miR-370-3p
5280795,hsa-miR-203a-3p
5329102,hsa-miR-628-3p
6013,hsa-miR-663a
2767,hsa-miR-4311
6167,hsa-miR-106b-5p
60823,hsa-miR-760
31703,hsa-miR-888-5p
11226684,hsa-miR-200b-3p
6857599,hsa-miR-27b-3p
9064,hsa-miR-487b-3p
702,hsa-miR-15b-3p
60823,hsa-miR-1255a
448537,hsa-miR-642a-5p
11228183,hsa-miR-193b-3p
445154,hsa-miR-21-5p
5793,hsa-miR-346
60750,hsa-miR-195-5p
5310940,hsa-miR-24-3p
31703,hsa-miR-126-3p
60838,hsa-miR-345-5p
6857599,hsa-miR-143-3p
60750,hsa-miR-605-5p
5310940,hsa-miR-297
47725,hsa-miR-7-5p
60750,hsa-miR-3178
3385,hsa-miR-559
2520,hsa-miR-330-3p
657237,hsa-miR-181a-5p
6857599,hsa-miR-200c-3p
2520,hsa-miR-216a-5p
60750,hsa-miR-362-5p
5793,hsa-miR-302c-3p
60953,hsa-miR-33a-5p
3229,hsa-miR-124-3p
969516,hsa-miR-148a-3p
60750,hsa-miR-4646-3p
712,hsa-miR-185-5p
6106,hsa-miR-130b-3p
2733526,hsa-miR-99b-5p
5978,hsa-miR-4728-3p
5291,hsa-miR-96-5p
16197265,hsa-miR-29b-3p
5994,hsa-miR-487b-3p
123596,hsa-miR-146a-5p
2520,hsa-miR-33b-5p
5793,hsa-miR-516b-5p
91820602,hsa-miR-21-5p
2375,hsa-miR-9-3p
3229,hsa-miR-199b-5p
14888,hsa-miR-34a-5p
2733526,hsa-miR-339-5p
5291,hsa-miR-1268a
3385,hsa-miR-517a-3p
14888,hsa-let-7d-5p
123631,hsa-miR-181d-5p
445580,hsa-miR-658
2375,hsa-miR-32-5p
445858,hsa-miR-298
60750,hsa-miR-4745-5p
451668,hsa-miR-20a-5p
5284373,hsa-miR-451a
3385,hsa-miR-2861
10635,hsa-miR-141-3p
60750,hsa-miR-660-5p
119307,hsa-miR-3651
5360373,hsa-miR-21-5p
3385,hsa-miR-708-5p
14888,hsa-miR-24-3p
60953,hsa-miR-137-3p
6857599,hsa-miR-331-3p
5280453,hsa-miR-126-3p
36314,hsa-miR-620
123631,hsa-miR-30b-5p
5310940,hsa-miR-630
54670067,hsa-miR-887-5p
91820602,hsa-miR-126-3p
442972,hsa-miR-126-3p
2375,hsa-miR-141-3p
3385,hsa-miR-1246
5280453,hsa-miR-181c-5p
5310940,hsa-miR-21-5p
97226,hsa-miR-193b-5p
24180719,hsa-miR-340-5p
3385,hsa-miR-29b-1-5p
3385,hsa-miR-34a-5p
60750,hsa-miR-374b-5p
446220,hsa-miR-124-3p
9444,hsa-miR-17-5p
5394,hsa-mir-125b-2
14888,hsa-miR-1-3p
36462,hsa-miR-455-5p
1130,hsa-miR-155-5p
3121,hsa-miR-31-5p
60750,hsa-miR-412-3p
2767,hsa-miR-4639-5p
790,hsa-miR-155-5p
3385,hsa-miR-4797-5p
5757,hsa-miR-132-3p
24978538,hsa-miR-380-3p
36462,hsa-let-7e-5p
2767,hsa-miR-512-5p
444795,hsa-let-7a-5p
42611257,hsa-miR-145-5p
5757,hsa-miR-146a-5p
969516,hsa-miR-181d-5p
969516,hsa-miR-34c-5p
31703,hsa-miR-767-5p
3385,hsa-miR-140-3p
444795,hsa-miR-181b-5p
31703,hsa-miR-920
448537,hsa-miR-15b-5p
5310940,hsa-miR-107
31703,hsa-miR-487b-3p
