5329102,hsa-mir-574
36462,hsa-mir-628
9826528,hsa-mir-3621
156413,hsa-mir-4653
24360,hsa-mir-18b
9826528,hsa-mir-2355
36314,hsa-mir-624
148124,hsa-mir-3154
6253,hsa-mir-23a
24801581,hsa-mir-590
65348,hsa-mir-4492
6505803,hsa-mir-338
9903,hsa-mir-3178
65064,hsa-mir-643
126941,hsa-mir-302a
65064,hsa-mir-520g
2767,hsa-mir-3146
448013,hsa-mir-1237
216345,hsa-mir-942
5284583,hsa-let-7c
5284616,hsa-mir-412
2767,hsa-mir-3917
657237,hsa-mir-217
11226684,hsa-mir-3127
6505803,hsa-mir-496
5755,hsa-mir-496
3101,hsa-mir-3147
37542,hsa-mir-198
91820602,hsa-mir-1913
11226684,hsa-mir-642a
156413,hsa-mir-942
387447,hsa-mir-24-1
65064,hsa-mir-4675
2520,hsa-mir-4497
60953,hsa-mir-337
3657,hsa-mir-4674
285033,hsa-mir-4448
56842234,hsa-mir-2116
448013,hsa-mir-3200
5978,hsa-mir-551b
3101,hsa-mir-331
6253,hsa-mir-1323
5284583,hsa-mir-921
636397,hsa-mir-1207
54671203,hsa-mir-26b
3062316,hsa-mir-549a
9915743,hsa-mir-4791
156413,hsa-mir-378g
11626560,hsa-mir-4638
3062316,hsa-mir-589
60606,hsa-mir-195
6253,hsa-mir-569
216345,hsa-mir-17
2733526,hsa-mir-621
56842234,hsa-mir-4646
444732,hsa-mir-520a
4891,hsa-mir-769
72301,hsa-mir-4427
3385,hsa-mir-633
5360373,hsa-mir-301b
11626560,hsa-mir-1539
9903,hsa-mir-592
5394,hsa-mir-933
65348,hsa-mir-1307
460612,hsa-mir-505
5394,hsa-mir-4289
448013,hsa-mir-1202
30323,hsa-mir-4430
60750,hsa-mir-520a
442972,hsa-mir-4501
104741,hsa-mir-4535
43815,hsa-mir-1181
45266826,hsa-mir-378i
24180719,hsa-mir-601
5284583,hsa-mir-500a
2520,hsa-mir-433
24180719,hsa-mir-518b
122724,hsa-mir-221
636397,hsa-mir-593
5280961,hsa-mir-2278
4212,hsa-mir-519d
122724,hsa-mir-20b
126941,hsa-mir-545
56842234,hsa-mir-204
216345,hsa-mir-208a
2907,hsa-mir-127
5978,hsa-mir-4791
97226,hsa-mir-19a
148124,hsa-mir-3665
60780,hsa-mir-4467
2051,hsa-mir-4763
44259,hsa-mir-548m
60750,hsa-mir-182
42611257,hsa-mir-933
104741,hsa-mir-500a
5329102,hsa-mir-891a
6505803,hsa-mir-920
42611257,hsa-mir-1267
2767,hsa-mir-561
10184653,hsa-mir-541
657237,hsa-mir-297
448013,hsa-mir-653
37542,hsa-mir-663a
9903,hsa-mir-374b
657237,hsa-mir-654
65348,hsa-mir-3681
3657,hsa-mir-412
969516,hsa-mir-3147
444795,hsa-mir-588
36462,hsa-mir-802
44259,hsa-mir-216b
44259,hsa-mir-3187
5311,hsa-mir-659
216345,hsa-mir-4261
3006531,hsa-mir-208a
3006531,hsa-mir-24-2
657237,hsa-mir-769
442972,hsa-mir-25
91820602,hsa-mir-4467
11626560,hsa-mir-1296
65064,hsa-mir-95
5746,hsa-mir-4716
72301,hsa-mir-2861
3657,hsa-mir-513b
10635,hsa-mir-3940
657237,hsa-mir-4721
4891,hsa-mir-216b
5311,hsa-mir-638
644241,hsa-mir-1237
5280961,hsa-mir-581
3006531,hsa-mir-1253
104842,hsa-mir-205
636397,hsa-mir-3674
