216326,0.22506185,0.17840227,0.057209667,-0.027687443,0.11915067,-0.05223481,-0.12500863,-0.040136702,-0.117889665,-0.0054744706,-0.14148475,0.05702479,0.15174624,0.24874601,0.2776597,-0.038625445,0.36983526,-0.10053555,-0.05267913,-0.0807346,-0.101584755,-0.040440258,1.0933447,-0.01077016,0.28611487,0.037387256,-0.104235075,-0.06622021,0.4929654,-0.11265983,-0.114987515,-0.04602585,-0.050550997,-0.040780444,-0.093656294,-0.017675519,0.31279162,-0.06506089,1.1105145,0.23075752,0.2000716,-0.030579865,0.22222273,-0.13163564,0.26479793,-0.055230755,-0.04128809,0.18606848,0.034725673,-0.005435634,0.25061056,-0.12673809,0.0032615066,-0.09757318,-0.083031,-0.0906185,0.38568118,-0.07392529,-0.0047227168,0.11980477,0.5973776,-0.047118418,-0.060753573,0.32514372
21633059,0.069649816,0.062058024,-0.0100311795,-0.016321426,-0.020618945,-0.05254214,-0.05295353,-0.015902052,-0.06609541,-0.0013352976,-0.038885776,0.017671244,0.02361813,0.2730915,-0.0044877543,-0.0067257383,0.09571328,-0.038196053,-0.027826468,-0.011345713,-0.04820614,-0.028428802,0.1689904,0.03447141,0.09554158,0.17213462,-0.06443428,-0.05684158,0.09303303,-0.05539645,-0.069032185,0.08291573,0.09541741,-0.033706374,-0.002402664,-0.03392063,0.1164809,-0.034014873,0.11643841,0.051273465,-0.022068929,-0.021570563,-0.0032404268,-0.055561222,0.17166191,-0.037101492,-0.03686225,0.06332764,-0.007973287,-0.012439911,0.20984003,-0.05396579,0.1071825,-0.05817592,-0.035485525,-0.016566135,-0.0176225,-0.06482267,0.030305114,0.08916092,0.04744359,-0.011166138,-0.046822563,0.09752791
46843772,0.22157376,0.28382856,0.24619038,0.22795486,0.05660774,-0.07250706,-0.040040135,0.41991425,-0.10129874,0.14199616,-0.12478405,0.32588086,-0.0008427959,0.19323874,0.30062756,0.13475107,0.49266478,-0.0761449,-0.086739235,-0.053393394,-0.10817724,-0.05137238,0.14389615,0.1411168,0.50835305,0.13874543,-0.084562376,-0.097265676,0.45491427,-0.044904854,-0.14088584,0.5102292,0.15090151,-0.041264743,-0.021532748,-0.024595639,0.35158294,-0.055399876,0.8041037,0.09384286,-0.0123791685,0.054498702,0.20143066,-0.10693123,0.3302619,-0.06638705,-0.0035882778,0.023463985,0.18903038,0.15993468,0.5998742,-0.13096109,0.49354804,-0.07458433,-0.067649364,-0.03056316,0.35503045,-0.050040957,0.13148881,0.34870443,0.1840424,-0.057111707,-0.009449522,0.25102338
444732,1.3168236,1.879514,2.0244317,0.25571644,1.5106813,-0.5373072,-0.53945583,-0.12580447,-0.401304,0.33416095,-0.89746094,0.17490086,-0.060513802,2.9113135,1.3412609,-0.102968626,-0.12948768,-0.58499646,-0.16237882,-0.81073856,-0.4631054,-0.9001409,2.1720626,1.1763804,1.1152389,0.51785445,-0.6374826,-0.297655,1.848747,-0.5601239,-0.79033303,1.4841949,-0.18921624,-0.36654264,-0.19651292,-0.48884377,0.6976332,-0.14819247,1.9602321,2.7095022,0.5245152,0.5838797,-0.26991588,-1.1010389,2.1657588,-0.2608404,0.7368582,-0.106501915,-0.13603722,0.397508,1.0210828,-1.3024789,-0.07205965,-0.5934476,-0.7386624,-0.7244058,1.4540735,-0.2769269,0.39774725,0.7353797,1.0216926,0.4507085,-0.66456217,1.1386505
5757,2.1790676,1.5523653,1.5548202,1.9093518,1.5624892,-0.43639785,-0.70074403,2.605268,-1.1646327,2.9601223,-1.5847614,-0.09230596,0.5158319,3.7777877,2.7312458,0.46049342,4.1066537,-0.77872086,-0.87904674,-0.6989469,-0.76311654,-0.6826447,3.3319154,3.1033936,5.1574283,1.665584,-0.97232,-0.70765036,2.3484643,-0.62190026,-1.1671944,1.9766393,0.53978884,-0.5869889,-0.34297177,-0.25162894,2.7330332,-0.19663024,10.331761,1.3429439,-0.1708954,1.4336256,1.5634263,-0.9883378,3.1407428,-0.286943,-0.44848427,1.8992617,2.9947,0.5363826,4.8164606,-1.5720118,0.40503663,-0.9248749,-1.0369128,-0.7529047,4.7397633,-0.7292463,0.6074539,0.68909276,4.169975,-0.42681858,-0.58882993,1.8278549
36462,-0.026768971,0.45330632,0.8232494,-0.10176315,0.07740809,-0.18706745,-0.29488337,-0.12195801,-0.1867336,0.09981872,-0.21274245,-0.07764187,-0.15860644,1.1401194,-0.11685946,-0.072844915,-0.17220426,-0.2464724,0.18738766,-0.18054992,-0.18107194,-0.27656347,1.2791547,0.42753494,-0.11044059,-0.13426761,-0.30597553,-0.09442104,0.6857805,-0.23520549,-0.11679949,-0.047735542,-0.12679136,-0.050836932,-0.13102333,-0.1322161,0.71407056,-0.055578746,-0.010121766,0.2813094,1.522447,-0.024616828,-0.04335014,-0.2773272,0.41574758,-0.03854883,-0.23726712,-0.117104284,-0.16475742,-0.018068528,-0.16796368,-0.43876323,-0.16411543,-0.39065906,-0.2148983,-0.35932884,-0.09173637,-0.16222505,0.21070176,-0.0014855331,0.550693,1.1944728,-0.1876472,-0.021453682
162282,0.028802637,0.31367463,0.4632038,-0.015758075,0.012856364,-0.13473618,-0.09809065,-0.06462642,-0.18251802,0.064517975,-0.15881746,0.23875588,0.013318965,0.3469278,-0.04549703,-0.069211826,0.078291066,-0.16174053,-0.06558204,-0.105659984,-0.14614895,-0.046474338,-0.015378666,0.13461994,0.08195977,-0.04061899,-0.11948434,-0.13363528,0.25383824,-0.069299884,-0.12721454,0.15103787,0.05177167,-0.07423525,-0.090156876,-0.08073294,0.3995375,-0.048670255,0.2762748,-0.022464843,0.21325915,-0.07061191,0.08307472,-0.17863907,0.36730212,-0.04849708,0.27272615,-0.05926099,0.15507436,0.17429967,0.21803468,-0.15598004,-0.02697218,-0.1685631,-0.12802096,0.32725015,-0.026283396,-0.10633136,0.29148796,0.13917232,0.011678139,-0.023651347,-0.1247619,0.41133943
712,-0.41476917,-0.13390909,-0.07276155,-1.6435959,-0.56160283,-1.040924,-2.000124,-1.3326802,-1.3981812,-1.0652431,-2.0129137,-0.46581587,0.6009287,5.450022,-0.57101995,-0.75633043,-0.034424875,-1.7728951,-0.34468785,-0.9196871,-0.578144,-1.8188616,-0.123245195,0.3149593,-0.52316827,-0.03397876,-1.3459591,-1.8917826,-0.22536528,-1.3619283,-1.1764011,-0.37602103,-0.009182641,-1.0605658,-0.2252373,0.10390811,0.97258586,-1.605841,-0.26120827,-0.071159855,-0.47309652,-0.5325346,-0.49178657,-1.3392735,0.92563254,-0.5689219,-1.267445,-0.70131236,-0.487633,-1.312488,-0.14946297,-1.7106673,-0.6368398,-1.4837403,-0.9844617,-2.1627345,-0.62782615,-1.330125,-0.18782088,-0.27799165,-0.12048711,4.9366064,-1.6814951,-0.67560077
3229,0.58205944,0.41644716,1.0610853,0.09582293,-0.0022146523,-0.25013977,-0.36883038,0.84833205,-0.22523157,-0.0036669492,-0.39410242,-0.0540735,-0.004280116,1.2838904,1.4010237,-0.060442694,-0.02111294,-0.35763463,-0.23923281,-0.34844452,-0.32412228,-0.32357022,2.710243,0.20281282,0.53713167,0.6652414,-0.5022672,-0.036135864,2.8029609,-0.27861443,-0.53372735,1.413644,-0.18514757,-0.04993778,-0.15284143,-0.031889573,1.6440934,-0.14917432,1.9971857,0.3641994,0.47120002,-0.11827468,0.49871466,-0.46191666,1.3623847,-0.13279055,-0.2097489,-0.07758866,-0.06165255,-0.04391415,0.713797,-0.4828592,0.24344206,-0.30494398,-0.2338126,-0.312159,0.44473904,0.7119327,-0.15129936,-0.042387847,0.31692824,-0.031016324,0.3870562,1.078039
4091,0.12930728,0.20093745,0.33903912,-0.049240336,0.3144086,-0.09895633,-0.1671597,0.01228131,-0.11148397,0.049951226,-0.1619139,0.21965863,-0.037986916,0.674652,-0.0012670271,-0.05515678,-0.03357153,-0.17782152,-0.0680035,-0.07576484,-0.09329494,-0.16612379,0.52087736,0.3768413,-0.028042054,0.43412182,-0.16481438,-0.111697696,0.3065172,-0.087437816,-0.1768011,0.19490764,0.065099664,-0.08248378,-0.0691629,-0.07674897,0.26711738,-0.095899485,0.34234682,0.33190355,0.42071843,0.2410707,-0.12000141,-0.138624,0.25754994,-0.031578485,-0.054083813,0.042805463,-0.057945807,0.045111507,0.09481113,-0.26639813,-0.09530144,-0.17170933,-0.12093939,-0.14642188,-0.010733142,-0.1109358,0.040881675,0.20017067,0.24409202,0.19268894,-0.161907,0.0019171685
