1,0.69480366
1,0.94080174
1,0.7775342
1,0.84826225
1,0.84428984
1,0.8920486
1,0.50304765
1,0.84981674
1,0.92701524
1,0.8355409
1,0.8350734
1,0.63196474
1,0.16994725
1,0.8965225
1,0.833836
1,0.93303794
1,0.7539616
1,0.90360177
1,0.5939076
1,0.47759447
1,0.84826225
1,0.97509265
1,0.73694104
1,0.9643912
1,0.9596284
1,0.7726965
1,0.38743412
1,0.9722145
1,0.012019542
1,0.6611152
1,0.03856323
1,0.4524161
1,0.55642796
1,0.570182
1,0.7370543
1,0.8917051
1,0.7108263
1,0.93209594
1,0.12468215
1,0.8291235
1,0.5460798
1,0.835021
1,0.7648772
1,0.71509916
1,0.7707191
1,0.85777944
1,0.9950486
1,0.7921383
1,0.8992777
1,0.9749316
1,0.98301595
1,0.83490545
1,0.7941905
1,0.21302742
1,0.8762033
1,0.81566703
1,0.8715104
1,0.8349085
1,0.9559746
1,0.08315545
1,0.8812099
1,0.2541795
1,0.5583667
1,0.9467382
1,0.9275865
1,0.27109554
1,0.19315511
1,0.6238743
1,0.7925604
1,0.7682866
1,0.66124964
1,0.9237368
1,0.82453376
1,0.9959571
1,0.95991415
1,0.9324992
1,0.93063945
1,0.848954
1,0.92156357
1,0.695626
1,0.73735815
1,0.83487654
1,0.0145999305
1,0.9722145
1,0.9836193
1,0.95660686
1,0.77421135
1,0.87689066
1,0.9871335
1,0.93767905
1,0.95450217
1,0.47186023
1,0.9781255
1,0.91422516
1,0.8279289
1,0.73716515
1,0.7838844
1,0.4206018
1,0.8519347
1,0.8780328
1,0.24113654
1,0.8351955
1,0.9376802
1,0.89682347
1,0.59405065
1,0.89551663
1,0.5924295
1,0.62359387
1,0.6173603
1,0.86449945
1,0.68777734
1,0.83160025
1,0.8981805
1,0.8852094
1,0.9376802
1,0.955427
1,0.91902226
1,0.784102
1,0.9780773
1,0.8350326
1,0.9144734
1,0.9522441
1,0.14093694
1,0.932013
1,0.68230236
1,0.45872808
1,0.89422655
1,0.8306092
1,0.8544739
1,0.92144334
1,0.82598126
1,0.4229965
1,0.6228943
1,0.42171556
1,0.8226396
1,0.8992777
1,0.6766699
1,0.84449613
1,0.9473284
1,0.5370542
1,0.82495826
1,0.8180276
1,0.5214993
1,0.6528067
1,0.7786878
1,0.066916235
1,0.5135458
1,0.8152494
1,0.88241875
1,0.9127949
1,0.8350654
1,0.9330805
1,0.5980167
1,0.13029036
1,0.16692147
1,0.53956616
1,0.83493793
1,0.80285686
1,0.898507
1,0.64443487
1,0.77421135
1,0.93916124
1,0.97207636
1,0.8332403
1,0.8433104
1,0.88970554
1,0.88365674
1,0.4970067
1,0.09005873
1,0.73747
1,0.98519254
1,0.83516866
1,0.36724436
1,0.91162646
1,0.9576976
1,0.49375913
1,0.53514016
1,0.89379954
1,0.736999
1,0.5124639
1,0.59464735
1,0.7371977
1,0.8860816
1,0.7944967
1,0.94739383
1,0.0776639
1,0.98148227
1,0.8761726
1,0.47645807
1,0.93063945
1,0.7066346
1,0.85733026
1,0.11652743
1,0.8096072
1,0.822367
1,0.835106
1,0.740083
1,0.81616735
1,0.25938925
1,0.7568971
1,0.30762357
1,0.3628227
1,0.9950486
1,0.40882194
1,0.97020525
1,0.89135975
1,0.97570556
1,0.85339886
1,0.97046137
1,0.90137327
1,0.9656764
1,0.5353746
1,0.9307328
1,0.3048193
1,0.26417503
1,0.08307422
1,0.7923917
1,0.63332915
1,0.9852308
1,0.9865979
1,0.074782714
1,0.6254648
1,0.1940328
1,0.82628477
1,0.62352836
1,0.7591379
1,0.9074002
1,0.9087722
1,0.42123258
1,0.35639903
1,0.5585152
1,0.9304592
1,0.4900638
1,0.5882813
1,0.8845469
1,0.8349285
1,0.8309667
1,0.6672386
1,0.7726965
1,0.6236719
1,0.88535315
1,0.76916623
1,0.9786583
1,0.93271196
1,0.834916
1,0.2928161
1,0.13183753
1,0.4485118
1,0.85709804
1,0.82732254
1,0.453651
1,0.051313974
1,0.80999047
1,0.7772565
1,0.10799966
1,0.7726665
1,0.45940349
1,0.9113834
1,0.8747448
1,0.537016
1,0.13125595
1,0.92144334
1,0.86187464
1,0.94638574
1,0.8899624
1,0.9138394
1,0.6187561
1,0.42138267
1,0.77255845
1,0.054441497
1,0.6455984
1,0.8812099
1,0.73688656
1,0.7416944
1,0.95567757
1,0.970931
1,0.78156096
1,0.5353746
1,0.24758913
1,0.60309565
1,0.45322374
1,0.53702784
1,0.84902734
1,0.873965
1,0.004122935
1,0.7465205
1,0.9367243
1,0.53706884
1,0.9537736
1,0.9713514
1,0.5487947
1,0.39055878
1,0.8140645
1,0.79351145
1,0.92409724
1,0.986062
1,0.42054474
1,0.8749123
1,0.7104275
1,0.9871335
1,0.01223104
1,0.113555625
1,0.7027791
1,0.8343627
1,0.11128397
1,0.9380244
1,0.62387466
1,0.8310516
1,0.8780328
1,0.82677996
1,0.9251203
1,0.9852308
1,0.81969076
1,0.8607511
1,0.92818546
1,0.8953752
1,0.9636603
1,0.98049533
1,0.7369554
1,0.83506346
1,0.5782121
1,0.051325038
1,0.9065217
1,0.18389884
1,0.7960776
1,0.77761924
1,0.6696203
1,0.17208882
1,0.063334085
1,0.89952946
1,0.25209236
1,0.9187863
1,0.90137327
1,0.8998229
1,0.25896737
1,0.9446283
1,0.47279474
1,0.5922893
1,0.25814366
