712,hsa-miR-181a-5p
119307,hsa-miR-128-3p
60750,hsa-miR-21-5p
5757,hsa-miR-524-3p
4095,hsa-miR-124-3p
60750,hsa-miR-345-5p
4091,hsa-miR-26a-5p
5994,hsa-miR-141-3p
969516,hsa-miR-598-5p
451668,hsa-miR-107
5280795,hsa-miR-26a-5p
3385,hsa-miR-4635
3220,hsa-miR-363-3p
5222465,hsa-miR-143-3p
1832,hsa-miR-18a-5p
3220,hsa-miR-221-3p
451668,hsa-miR-181a-5p
14888,hsa-miR-193b-3p
3385,hsa-miR-222-3p
6623,hsa-miR-106a-5p
3385,hsa-miR-4735-3p
119307,hsa-miR-18b-5p
444732,hsa-miR-34a-5p
60838,hsa-miR-323a-3p
5793,hsa-miR-23b-3p
5757,hsa-miR-21-5p
5757,hsa-miR-17-5p
2375,hsa-miR-551b-3p
5394,hsa-miR-26a-5p
3385,hsa-miR-197-3p
712,hsa-miR-186-5p
119307,hsa-miR-218-5p
60852,hsa-miR-19a-3p
3220,hsa-miR-218-5p
119307,hsa-miR-101-3p
5329102,hsa-miR-10a-5p
54670067,hsa-miR-614
3229,hsa-miR-199b-5p
448537,hsa-miR-9-5p
14888,hsa-miR-200c-3p
3385,hsa-let-7e-5p
5310940,hsa-miR-29a-3p
712,hsa-let-7b-5p
6623,hsa-miR-26b-5p
444732,hsa-miR-30b-5p
4212,hsa-miR-323a-3p
5311,hsa-miR-629-5p
444732,hsa-miR-107
36314,hsa-miR-367-3p
5288826,hsa-miR-382-5p
10635,hsa-miR-29b-3p
3385,hsa-miR-3163
444795,hsa-let-7c-5p
14888,hsa-miR-210-3p
31401,hsa-miR-181d-5p
2375,hsa-miR-200a-3p
451668,hsa-miR-378a-3p
3385,hsa-miR-93-5p
60852,hsa-miR-141-3p
444732,hsa-miR-373-3p
9444,hsa-miR-19b-3p
444732,hsa-miR-106b-5p
3385,hsa-miR-218-5p
3385,hsa-miR-4678
54670067,hsa-miR-345-5p
4091,hsa-let-7c-5p
3385,hsa-let-7g-5p
119307,hsa-miR-125b-5p
9949648,hsa-miR-4732-5p
3385,hsa-miR-34c-3p
54670067,hsa-miR-1972
119307,hsa-miR-3180-5p
3220,hsa-miR-548c-5p
445434,hsa-miR-211-5p
5757,hsa-miR-200c-3p
444732,hsa-miR-29b-3p
5329102,hsa-miR-221-3p
60750,hsa-miR-1-3p
448537,hsa-miR-203a-3p
3220,hsa-miR-302d-3p
5280453,hsa-miR-181c-5p
5310940,hsa-let-7b-5p
712,hsa-miR-181d-5p
3385,hsa-miR-4777-5p
3385,hsa-miR-224-5p
387447,hsa-miR-16-5p
5793,hsa-miR-29a-3p
712,hsa-miR-24-3p
3385,hsa-miR-3614-3p
5994,hsa-miR-29b-3p
2375,hsa-miR-30d-5p
6089,hsa-miR-124-3p
10635,hsa-miR-494-3p
448537,hsa-miR-621
3385,hsa-miR-302f
5793,hsa-miR-383-5p
444732,hsa-miR-181b-5p
3385,hsa-miR-222-3p
5757,hsa-miR-506-3p
54670067,hsa-miR-339-3p
14888,hsa-miR-32-5p
2375,hsa-miR-30b-5p
